date,NOx/Nmhc,O3
2015/03/13,98.8764044944,83.0
2015/03/14,100.0,82.0
2015/03/15,56.25,50.0
2015/03/16,150.0,29.0
2015/03/17,146.153846154,34.0
2015/03/18,55.1282051282,47.0
2015/03/19,90.243902439,49.0
2015/03/20,158.333333333,67.0
2015/03/21,104.166666667,78.0
2015/03/22,97.6744186047,64.0
2015/03/23,106.896551724,64.0
2015/03/24,109.090909091,75.0
2015/03/25,172.727272727,64.0
2015/03/26,107.01754386,68.0
2015/03/27,65.671641791,65.0
2015/03/28,71.7171717172,101.0
2015/03/29,131.034482759,87.0
2015/03/30,172.222222222,72.0
2015/03/31,200.0,40.0
2015/04/01,237.5,41.0
2015/04/02,90.0,25.0
2015/04/03,147.058823529,31.0
2015/04/04,208.333333333,56.0
2015/04/05,128.947368421,48.0
2015/04/06,148.275862069,33.0
2015/04/07,100.0,51.0
2015/04/08,109.090909091,75.0
2015/04/09,117.073170732,87.0
2015/04/10,85.9649122807,83.0
2015/04/11,85.4545454545,32.0
2015/04/12,73.5849056604,68.0
2015/04/13,181.25,77.0
2015/04/14,183.333333333,81.0
2015/04/15,200.0,68.0
2015/04/16,164.285714286,65.0
2015/04/17,166.666666667,46.0
2015/04/18,172.727272727,18.0
2015/04/19,155.555555556,29.0
2015/04/20,76.1904761905,31.0
2015/04/21,104.545454545,29.0
2015/04/22,81.1594202899,76.0
2015/04/23,115.384615385,70.0
2015/04/24,136.363636364,77.0
2015/04/25,105.128205128,73.0
2015/04/26,81.25,81.0
2015/04/27,72.0,80.0
2015/04/28,115.789473684,78.0
2015/04/29,100.0,31.0
2015/04/30,114.285714286,64.0
2015/05/01,118.75,70.0
2015/05/02,146.153846154,35.0
2015/05/03,122.222222222,23.0
2015/05/04,96.4285714286,22.0
2015/05/05,114.285714286,50.0
2015/05/06,106.666666667,44.0
2015/05/07,109.523809524,37.0
2015/05/08,105.405405405,39.0
2015/05/09,128.571428571,53.0
2015/05/10,67.5,51.0
2015/05/12,200.0,41.0
2015/05/13,126.086956522,36.0
2015/05/14,131.25,29.0
2015/05/15,141.666666667,30.0
2015/05/16,76.3157894737,30.0
2015/05/17,105.555555556,47.0
2015/05/18,133.333333333,47.0
2015/05/19,161.111111111,32.0
2015/05/20,325.0,29.0
2015/05/21,104.255319149,33.0
2015/05/22,114.285714286,36.0
2015/05/23,157.142857143,25.0
2015/05/24,126.666666667,29.0
2015/05/25,126.666666667,39.0
2015/05/26,100.0,28.0
2015/05/27,185.714285714,34.0
2015/05/28,123.80952381,23.0
2015/05/29,135.714285714,25.0
2015/05/30,300.0,26.0
2015/05/31,50.0,47.0
2015/06/01,185.714285714,47.0
2015/06/02,157.142857143,27.0
2015/06/03,150.0,29.0
2015/06/04,113.333333333,35.0
2015/06/05,144.444444444,30.0
2015/06/06,166.666666667,29.0
2015/06/07,127.777777778,35.0
2015/06/08,164.705882353,38.0
2015/06/09,96.0,32.0
2015/06/10,146.666666667,39.0
2015/06/11,153.846153846,26.0
2015/06/12,108.0,26.0
2015/06/13,96.5517241379,27.0
2015/06/14,87.5,29.0
2015/06/15,118.181818182,35.0
2015/06/16,86.2068965517,53.0
2015/06/17,125.0,31.0
2015/06/18,106.666666667,33.0
2015/06/19,133.333333333,42.0
2015/06/20,180.0,72.0
2015/06/21,128.571428571,38.0
2015/06/22,123.75,32.0
2015/06/23,130.769230769,30.0
2015/06/24,120.0,31.0
2015/06/25,106.25,31.0
2015/06/26,171.428571429,30.0
2015/06/27,154.545454545,33.0
2015/06/30,175.0,29.0
2015/07/01,175.0,33.0
2015/07/02,142.857142857,31.0
2015/07/03,150.0,37.0
2015/07/04,100.0,62.0
2015/07/05,137.037037037,76.0
2015/07/06,104.166666667,60.0
2015/07/07,107.407407407,41.0
2015/07/08,110.0,37.0
2015/07/09,140.909090909,65.0
2015/07/10,135.0,50.0
2015/07/11,320.0,37.0
2015/07/12,270.0,41.0
2015/07/13,109.677419355,51.0
2015/07/14,155.0,47.0
2015/07/15,113.043478261,39.0
2015/07/16,104.545454545,66.0
2015/07/17,100.0,93.0
2015/07/18,111.764705882,80.0
2015/07/19,142.857142857,32.0
2015/07/20,170.588235294,24.0
2015/07/21,88.8888888889,31.0
2015/07/22,135.714285714,25.0
2015/07/23,118.518518519,24.0
2015/07/24,160.0,32.0
2015/07/25,175.0,31.0
2015/07/26,150.0,31.0
2015/07/27,175.0,28.0
2015/07/28,415.384615385,38.0
2015/07/29,153.333333333,52.0
2015/07/30,166.666666667,45.0
2015/07/31,181.25,42.0
2015/08/01,107.692307692,44.0
2015/08/02,92.0,54.0
2015/08/03,128.571428571,72.0
2015/08/04,143.75,80.0
2015/08/05,76.3157894737,66.0
2015/08/06,91.6666666667,59.0
2015/08/07,117.391304348,87.0
2015/08/08,530.0,35.0
2015/08/09,90.4761904762,42.0
2015/08/10,111.764705882,26.0
2015/08/11,140.0,41.0
2015/08/12,155.0,27.0
2015/08/13,228.571428571,34.0
2015/08/14,145.454545455,31.0
2015/08/15,135.294117647,54.0
2015/08/16,100.0,32.0
2015/08/17,281.818181818,23.0
2015/08/18,76.6666666667,41.0
2015/08/19,100.0,55.0
2015/08/20,81.25,69.0
2015/08/21,81.25,87.0
2015/08/22,89.4736842105,52.0
2015/08/23,46.3414634146,47.0
2015/08/24,186.363636364,45.0
2015/08/25,135.294117647,81.0
2015/08/26,185.714285714,41.0
2015/08/27,81.25,43.0
2015/08/28,100.0,29.0
2015/08/29,120.833333333,24.0
2015/08/30,170.0,20.0
2015/08/31,108.695652174,22.0
2015/09/01,210.256410256,72.0
2015/09/02,112.5,40.0
2015/09/03,120.0,67.0
2015/09/04,100.0,77.0
2015/09/05,89.2857142857,67.0
2015/09/06,93.75,38.0
2015/09/07,131.25,21.0
2015/09/08,83.3333333333,67.0
2015/09/10,153.333333333,97.0
2015/09/11,129.411764706,76.0
2015/09/12,130.769230769,80.0
2015/09/13,92.8571428571,78.0
2015/09/14,186.956521739,81.0
2015/09/15,148.148148148,60.0
2015/09/16,0.0,110.0
2015/09/17,96.1538461538,108.0
2015/09/18,108.695652174,102.0
2015/09/19,100.0,89.0
2015/09/20,114.285714286,99.0
2015/09/21,111.538461538,71.0
2015/09/23,67.3469387755,86.0
2015/09/24,88.4615384615,49.0
2015/09/25,85.1851851852,70.0
2015/09/26,106.896551724,114.0
2015/09/27,106.666666667,65.0
2015/09/28,92.3076923077,45.0
2015/09/29,153.846153846,50.0
2015/09/30,142.857142857,41.0
2015/10/01,86.8421052632,124.0
2015/10/02,140.740740741,84.0
2015/10/03,85.1063829787,100.0
2015/10/04,78.5714285714,70.0
2015/10/05,144.444444444,65.0
2015/10/06,136.363636364,47.0
2015/10/07,129.411764706,54.0
2015/10/08,119.230769231,59.0
2015/10/09,66.1016949153,55.0
2015/10/10,69.4444444444,79.0
2015/10/11,55.9322033898,73.0
2015/10/12,93.8461538462,82.0
2015/10/13,106.666666667,94.0
2015/10/14,67.1428571429,88.0
2015/10/15,93.4065934066,92.0
2015/10/16,150.0,76.0
2015/10/17,77.358490566,103.0
2015/10/18,75.5102040816,99.0
2015/10/19,70.1754385965,100.0
2015/10/20,126.923076923,41.0
2015/10/21,72.0,31.0
2015/10/22,116.666666667,37.0
2015/10/23,62.3188405797,87.0
2015/10/24,120.0,74.0
2015/10/25,140.740740741,77.0
2015/10/26,118.181818182,50.0
2015/10/27,95.652173913,55.0
2015/10/28,157.894736842,71.0
2015/10/29,116.216216216,99.0
2015/10/30,115.384615385,85.0
2015/10/31,72.7272727273,81.0
2015/11/01,114.285714286,62.0
2015/11/02,109.677419355,73.0
2015/11/03,85.2941176471,96.0
2015/11/04,122.857142857,58.0
2015/11/05,96.2264150943,71.0
2015/11/06,88.8888888889,65.0
2015/11/07,62.6865671642,53.0
2015/11/08,65.9090909091,78.0
2015/11/09,70.5882352941,63.0
2015/11/10,55.6818181818,87.0
2015/11/11,58.3333333333,74.0
2015/11/12,87.8787878788,62.0
2015/11/13,78.3333333333,78.0
2015/11/14,101.724137931,62.0
2015/11/15,65.0793650794,86.0
2015/11/16,123.80952381,59.0
2015/11/17,100.0,80.0
2015/11/18,92.8571428571,80.0
2015/11/19,113.953488372,64.0
2015/11/20,109.090909091,75.0
2015/11/21,134.615384615,51.0
2015/11/22,150.0,54.0
2015/11/23,129.545454545,94.0
2015/11/24,98.2456140351,73.0
2015/11/25,115.789473684,87.0
2015/11/26,205.263157895,47.0
2015/11/27,82.5581395349,58.0
2015/11/28,103.225806452,73.0
2015/11/29,74.6268656716,83.0
2015/11/30,113.20754717,58.0
2015/12/01,84.0579710145,91.0
2015/12/02,78.8235294118,71.0
2015/12/03,140.625,58.0
2015/12/04,117.948717949,83.0
2015/12/05,124.242424242,61.0
2015/12/06,233.333333333,46.0
2015/12/07,121.052631579,13.0
2015/12/08,96.25,68.0
2015/12/09,151.111111111,53.0
2015/12/10,120.512820513,29.0
2015/12/11,112.962962963,60.0
2015/12/12,154.166666667,70.0
2015/12/13,110.526315789,67.0
2015/12/14,145.833333333,53.0
2015/12/15,146.153846154,60.0
2015/12/16,142.857142857,50.0
2015/12/17,106.52173913,55.0
2015/12/18,106.923076923,56.0
2015/12/19,112.676056338,70.0
2015/12/20,86.4864864865,40.0
2015/12/21,100.0,67.0
2015/12/22,140.229885057,72.0
2015/12/23,113.698630137,50.0
2015/12/24,123.684210526,84.0
2015/12/25,133.333333333,42.0
2015/12/26,86.3636363636,50.0
2015/12/27,122.727272727,58.0
2015/12/28,178.260869565,56.0
2015/12/29,158.823529412,47.0
2015/12/30,182.608695652,60.0
2015/12/31,158.064516129,56.0
