date,NOx/Nmhc,O3
2009/11/2,178.0,57.4
2009/11/3,92.81075028,74.5
2009/11/4,100.386740331,71.2
2009/11/5,128.033126294,130.7
2009/11/6,73.4375,115.4
2009/11/7,73.0876648565,80.2
2009/11/8,79.2941176471,84.7
2009/11/9,143.935309973,109.5
2009/11/10,113.807106599,46.9
2009/11/11,132.309058615,66.3
2009/11/12,104.694444444,120.2
2009/11/13,100.511182109,81.0
2009/11/14,151.312056738,14.8
2009/11/15,84.2738589212,70.8
2009/11/16,115.772532189,88.6
2009/11/17,228.260869565,35.3
2009/11/18,157.150537634,62.5
2009/11/19,148.486238532,45.2
2009/11/20,129.625668449,53.3
2009/11/21,146.088235294,60.6
2009/11/22,88.4262948207,48.5
2009/11/23,99.7263157895,80.3
2009/11/24,119.786729858,61.2
2009/11/25,80.3204047218,102.1
2009/11/26,67.1787899388,100.3
2009/11/27,74.2276422764,71.3
2009/11/28,114.55922865,71.8
2009/11/29,97.2525252525,82.0
2009/11/30,94.085447263,75.0
2009/12/1,119.001636661,79.1
2009/12/2,160.736677116,88.0
2009/12/3,110.769230769,73.3
2009/12/4,114.769687964,79.2
2009/12/5,84.0099502488,76.2
2009/12/6,66.8052516411,78.5
2009/12/7,121.640378549,82.5
2009/12/8,120.078636959,94.2
2009/12/9,76.1196319018,53.2
2009/12/10,86.5915492958,96.8
2009/12/11,132.06185567,77.1
2009/12/12,94.345177665,92.8
2009/12/13,141.546134663,71.1
2009/12/14,102.943722944,71.4
2009/12/15,121.768953069,107.0
2009/12/16,185.544554455,48.8
2009/12/17,129.680696662,28.1
2009/12/18,165.183823529,27.3
2009/12/19,157.398648649,44.0
2009/12/20,152.830769231,49.0
2009/12/21,159.204892966,50.2
2009/12/22,68.5932085932,81.9
2009/12/23,125.330535152,87.8
2009/12/24,84.2598187311,71.1
2009/12/25,165.652173913,48.4
2009/12/26,152.619047619,78.7
2009/12/27,89.6905222437,84.5
2009/12/28,164.971428571,9.9
2009/12/29,116.67539267,51.8
2009/12/30,75.5379388448,17.6
2009/12/31,158.617283951,15.9
